,SLIDE_TYPE,M_WIDTH,S_LENGTH,SLOPE,COVER,YEAR_1,HEADELEV,TAILELEV,ELE_DIFF,GULLY,CLASS,curv_plan,curv_prof,aspect,curv,ID,history
105802,C,7.0,3.0,41.0,A,1945,201.0,190.0,11.0,N,-,-0.0465299,0.0640446,167.535,-0.110575,105802,77
86759,R,18.5,20.0,9999.0,C,1963,9999.0,9999.0,9999.0,N,C2,0.524025,-0.409716,100.689,0.933741,86759,59
71738,R,19.0,11.0,54.0,D,1963,326.0,314.0,12.0,N,B1,0.00339251,0.0279646,182.862,-0.0245721,71738,59
29204,R,12.0,20.0,16.0,C,1963,82.0,74.0,8.0,N,C1,0.10136,-0.095217,217.106,0.196577,29204,59
52917,R,15.0,7.0,36.0,C,1963,242.0,236.0,6.0,N,B1,0.585589,-1.1836,257.501,1.76919,52917,59
87494,R,9.0,8.0,43.5,D,1963,281.0,274.0,7.0,N,A2,-0.137867,0.12014,94.7334,-0.258007,87494,59
42617,O,6.0,5.5,46.5,A,2000,49.0,38.0,11.0,N,-,-0.0927471,0.16526,277.943,-0.258007,42617,22
102790,R,5.0,12.5,24.5,C,1963,57.0,51.0,6.0,N,C1,-0.0223059,0.174271,317.839,-0.196577,102790,59
54781,O,6.0,5.0,9999.0,A,1992,9999.0,97.0,9999.0,N,-,0.0830842,0.218231,-9999.0,-0.135147,54781,30
18609,R,26.0,9.0,38.5,D,1963,260.0,250.0,10.0,N,C2,0.762907,-0.920283,148.151,1.68319,18609,59
52152,O,8.0,6.5,48.0,A,1982,135.0,124.0,11.0,N,-,-0.0460099,0.162853,298.951,-0.208863,52152,40
86321,R,11.0,20.5,19.5,C,1963,352.0,338.0,14.0,N,A2,-0.173453,0.219701,-9999.0,-0.393154,86321,59
40275,R,7.0,11.5,28.5,C,1963,145.0,137.0,8.0,N,A2,0.211565,-0.120158,263.047,0.331724,40275,59
24704,R,10.0,6.0,35.0,B,1963,269.0,261.0,8.0,N,B2,-0.25375,0.188548,-9999.0,-0.442298,24704,59
18514,R,12.0,4.5,56.0,D,1963,431.0,426.0,5.0,N,B2,-0.587203,0.199105,240.811,-0.786308,18514,59
53098,R,14.0,8.0,36.0,C,1963,192.0,187.0,5.0,Y,C2,-0.066055,0.16738,196.645,-0.233435,53098,59
85956,R,10.5,12.0,37.5,C,1963,279.0,270.0,9.0,N,B1,-0.0686397,-0.0440676,252.202,-0.0245721,85956,59
98034,C,18.0,9.0,34.0,A,2018,176.0,119.0,57.0,N,-,0.116783,0.0553522,-9999.0,0.0614303,98034,4
80740,R,8.0,5.0,39.0,D,1963,333.0,328.0,5.0,N,C1,0.0954532,-0.0396934,20.6375,0.135147,80740,59
11107,C,5.5,4.0,38.5,A,2008,291.0,229.0,62.0,N,-,-0.0226289,-0.0103428,229.279,-0.0122861,11107,14
7289,R,12.0,8.0,32.5,C,1963,454.0,447.0,7.0,N,C2,0.0491442,-0.0245721,182.757,0.0737164,7289,59
50519,R,16.0,7.0,40.5,C,1963,251.0,245.0,6.0,N,B1,-0.240807,0.140061,279.284,-0.380868,50519,59
11950,R,9.0,8.5,45.5,D,1963,257.0,251.0,6.0,N,B1,4.22443e-05,-0.356253,97.0208,0.356296,11950,59
95863,R,9.0,9.0,9999.0,D,1963,9999.0,9999.0,9999.0,N,A2,0.0753861,-0.0106164,294.912,0.0860024,95863,59
87974,R,10.5,8.5,36.0,C,1963,182.0,176.0,6.0,N,A2,0.0254752,0.0623334,87.2737,-0.0368582,87974,59
5988,C,14.5,10.0,50.5,B,2008,309.0,282.0,27.0,N,-,0.27711,-0.177474,100.795,0.454584,5988,14
17808,R,19.0,8.5,31.0,C,1963,136.0,130.0,6.0,N,C2,-0.13232,-0.0217456,221.299,-0.110575,17808,59
42655,O,6.5,5.5,45.0,A,2000,62.0,57.0,5.0,Y,-,0.185248,0.185248,120.867,0.0,42655,22
71675,R,6.0,6.0,31.0,C,1963,316.0,312.0,4.0,N,B1,-0.0243947,0.14761,261.062,-0.172005,71675,59
58143,R,10.0,10.0,36.0,C,1963,234.0,227.0,7.0,N,C1,-0.246429,-0.0129943,146.249,-0.233435,58143,59
70808,R,8.5,10.0,22.0,C,1963,81.0,75.0,6.0,N,C1,-0.0266491,-0.137224,140.356,0.110575,70808,59
41424,O,8.0,3.0,42.0,A,2000,171.0,166.0,5.0,N,-,0.868564,-0.446045,235.954,1.31461,41424,22
29417,R,39.0,51.0,32.5,D,1963,234.0,202.0,32.0,N,B1,0.14438,-0.0030526,221.572,0.147433,29417,59
55781,R,23.0,14.5,39.5,D,1963,223.0,215.0,8.0,N,C2,-0.227175,0.227409,87.4906,-0.454584,55781,59
95665,R,10.5,10.0,45.0,D,1963,51.0,43.0,8.0,N,B1,0.202233,-0.633219,248.609,0.835452,95665,59
83481,R,11.0,10.0,42.5,D,1963,246.0,240.0,6.0,N,C1,0.151893,0.176466,97.5238,-0.0245721,83481,59
37102,R,40.0,14.0,24.0,C,1963,70.0,65.0,5.0,N,C1,0.186115,0.0755403,350.942,0.110575,37102,59
106298,R,7.5,8.5,51.5,C,1945,78.0,70.0,8.0,N,B1,-0.0517509,-0.0271788,35.4555,-0.0245721,106298,77
48816,R,11.0,12.5,35.0,C,1963,208.0,202.0,6.0,N,B1,0.136737,0.0630206,250.399,0.0737164,48816,59
28251,O,11.0,18.5,30.0,A,2017,502.0,492.0,10.0,N,-,-0.177783,0.043366,268.821,-0.221149,28251,5
108712,R,7.5,7.5,40.5,C,1963,399.0,393.0,6.0,N,B2,0.940958,-0.349079,-9999.0,1.29004,108712,59
51010,R,19.0,8.0,55.5,C,1963,178.0,172.0,6.0,N,C2,0.133106,-0.161759,59.7968,0.294865,51010,59
104264,R,10.0,9.5,36.0,C,1963,60.0,54.0,6.0,N,C1,0.162997,-0.242443,12.5288,0.40544,104264,59
78957,R,8.0,7.5,44.5,C,1963,562.0,554.0,8.0,N,B1,0.208529,-0.000333558,248.824,0.208863,78957,59
18460,R,11.0,3.5,39.0,C,1963,382.0,378.0,4.0,N,B1,0.00689489,-0.324829,168.977,0.331724,18460,59
95710,R,8.5,9.0,59.0,C,1963,304.0,292.0,12.0,N,B2,-0.467014,0.171862,22.8999,-0.638875,95710,59
41501,R,9.0,5.0,52.5,C,1963,273.0,266.0,7.0,N,B2,-0.142384,0.152482,266.009,-0.294865,41501,59
957,R,22.0,7.0,49.5,D,1963,221.0,211.0,10.0,N,B2,-0.244038,0.370265,86.0091,-0.614303,957,59
72963,R,11.0,6.5,29.5,C,1963,241.0,235.0,6.0,N,B1,0.0386668,-0.0596217,162.341,0.0982885,72963,59
8271,C,3.0,5.0,29.5,A,2008,96.0,69.0,27.0,N,-,-0.428097,0.272209,-9999.0,-0.700305,8271,14
49084,R,13.0,12.5,9999.0,D,1963,9999.0,9999.0,9999.0,N,C1,0.137058,-0.170094,8.1301,0.307151,49084,59
100102,R,5.5,18.0,24.5,C,1963,122.0,112.0,10.0,N,A2,-0.0812251,0.0293494,82.0731,-0.110575,100102,59
61878,R,9.5,9.5,31.5,C,1963,217.0,211.0,6.0,N,C1,0.169793,-0.272505,94.7636,0.442298,61878,59
20392,R,11.0,6.5,29.0,C,1963,91.0,86.0,5.0,N,A2,-0.253254,0.0170391,-9999.0,-0.270293,20392,59
6908,R,19.0,7.5,49.0,D,1963,587.0,580.0,7.0,N,C1,-0.200544,0.0697494,6.70984,-0.270293,6908,59
18098,R,12.0,6.0,29.5,C,1963,68.0,65.0,3.0,N,A2,-0.380793,0.0369326,118.072,-0.417726,18098,59
96277,R,9.0,8.5,37.5,C,1963,232.0,227.0,5.0,N,B1,-0.370818,0.194341,262.737,-0.565159,96277,59
99839,O,18.0,6.0,35.0,A,1963,161.0,150.0,11.0,N,-,-0.0793071,0.350705,115.852,-0.430012,99839,59
34897,R,17.0,20.5,36.0,C,1963,23.0,10.0,13.0,N,S,-0.125034,-0.100462,-9999.0,-0.0245721,34897,59
55455,R,17.0,11.0,32.5,D,1963,210.0,202.0,8.0,N,B2,-0.209552,0.0361689,51.2156,-0.245721,55455,59
28648,R,14.0,10.5,32.5,C,1963,166.0,157.0,9.0,Y,B1,0.337648,-0.288942,135.0,0.626589,28648,59
50467,R,15.0,9.0,46.0,C,1963,229.0,221.0,8.0,N,A2,0.410272,-0.24089,282.475,0.651161,50467,59
16716,R,13.0,9.5,40.5,C,1963,222.0,215.0,7.0,N,A2,0.00114441,0.283724,162.008,-0.282579,16716,59
92347,R,9.5,11.5,38.5,C,1963,133.0,125.0,8.0,N,B1,0.0515005,-0.00992983,10.3048,0.0614303,92347,59
83769,R,12.0,9.0,36.0,C,1963,363.0,357.0,6.0,N,C1,-0.269629,-0.0730522,57.6954,-0.196577,83769,59
72526,C,3.0,2.0,37.0,A,1999,61.0,58.0,3.0,N,-,0.0178839,0.0301699,27.0309,-0.0122861,72526,23
9926,R,8.0,4.0,52.0,C,1963,325.0,322.0,3.0,N,B2,-0.273852,0.229877,196.882,-0.503728,9926,59
72224,C,4.5,3.5,36.0,A,1963,278.0,270.0,8.0,N,-,-0.2665,0.102081,348.071,-0.368582,72224,59
93246,O,5.0,5.0,32.5,A,1981,170.0,142.0,28.0,N,-,-0.0982296,0.0860613,209.476,-0.184291,93246,41
44542,C,5.0,10.5,31.5,B,1992,205.0,189.0,16.0,N,-,-0.105218,-0.154362,277.679,0.0491442,44542,30
32189,R,13.0,10.5,53.5,D,1963,329.0,317.0,12.0,N,B2,0.995913,-0.244979,253.768,1.24089,32189,59
29809,R,10.0,12.0,49.0,D,1963,438.0,426.0,12.0,N,A2,-0.113022,-0.21131,138.576,0.0982885,29809,59
15485,R,16.0,6.5,23.5,C,1963,53.0,50.0,3.0,N,B1,-0.0122861,-0.0122861,72.4397,0.0,15485,59
63153,R,8.5,12.0,37.0,D,1963,65.0,56.0,9.0,N,C1,-0.196577,0.0860024,137.139,-0.282579,63153,59
46839,R,12.0,8.5,9999.0,C,1963,9999.0,9999.0,9999.0,N,B1,0.195254,-0.0504668,150.524,0.245721,46839,59
75719,R,8.0,10.0,9999.0,C,1963,9999.0,9999.0,9999.0,N,C1,0.0737164,0.196577,321.044,-0.122861,75719,59
91650,R,13.5,9.5,32.5,C,1963,32.0,26.0,6.0,N,C1,-0.0829378,0.076781,-9999.0,-0.159719,91650,59
15768,R,15.0,6.5,49.0,C,1963,341.0,334.0,7.0,N,B1,-0.0730901,0.0866287,32.3959,-0.159719,15768,59
88131,R,11.5,10.0,43.5,C,1963,195.0,188.0,7.0,N,B1,0.262731,0.29959,217.614,-0.0368582,88131,59
1661,R,10.0,6.0,32.5,C,1963,503.0,499.0,4.0,N,B1,-0.785876,0.946458,190.475,-1.73233,1661,59
97778,R,10.0,11.5,26.5,C,1963,131.0,125.0,6.0,N,C1,0.285034,-0.329269,172.379,0.614303,97778,59
46376,O,4.0,2.0,27.0,A,2000,47.0,42.0,5.0,N,-,-0.0174135,-0.00512748,225.415,-0.0122861,46376,22
82487,R,5.5,9.5,38.0,C,1963,269.0,261.0,8.0,N,C1,0.0,-0.147433,51.0885,0.147433,82487,59
54572,C,5.0,4.0,40.5,A,1982,162.0,126.0,36.0,N,-,0.0754623,-0.145687,359.506,0.221149,54572,40
62570,R,4.5,6.0,56.0,C,1963,492.0,487.0,5.0,N,B2,-0.020355,-0.634658,49.7636,0.614303,62570,59
36491,R,85.0,24.5,40.5,C,1963,178.0,147.0,31.0,N,A2,-0.124657,0.600221,-9999.0,-0.724878,36491,59
91821,R,10.0,10.5,38.0,C,1963,166.0,157.0,9.0,N,A2,0.437108,-0.0051898,21.1681,0.442298,91821,59
72490,C,8.5,7.5,29.5,A,1999,180.0,148.0,32.0,N,-,0.354851,0.0108417,346.978,0.34401,72490,23
62649,O,10.0,8.0,45.0,A,1945,288.0,280.0,8.0,N,-,-0.00211159,0.157607,-9999.0,-0.159719,62649,77
97483,C,9.5,7.5,42.0,A,1961,219.0,206.0,13.0,N,-,0.208664,-0.295064,350.267,0.503728,97483,61
3526,R,14.0,9.0,38.5,C,1963,528.0,522.0,6.0,N,B1,0.748551,-0.172904,68.3131,0.921454,3526,59
106376,R,9.0,8.0,36.0,C,1945,42.0,38.0,4.0,N,B1,0.0921018,0.0798157,291.176,0.0122861,106376,77
14522,R,10.0,5.0,42.5,C,1963,222.0,219.0,3.0,N,B1,0.0241925,0.269914,147.796,-0.245721,14522,59
58209,R,8.0,8.5,51.5,C,1963,341.0,335.0,6.0,N,A2,0.0450412,0.0573273,126.69,-0.0122861,58209,59
108747,O,14.5,8.0,40.5,A,1945,244.0,193.0,51.0,N,-,-0.153295,-0.214725,-9999.0,0.0614303,108747,77
4235,R,12.0,7.5,31.5,C,1963,136.0,127.0,9.0,N,A2,0.0635413,0.0389691,77.7885,0.0245721,4235,59
37638,O,8.5,11.5,24.0,A,1974,114.0,108.0,6.0,N,-,-0.059183,-0.120613,291.501,0.0614303,37638,48
48869,R,15.0,11.5,29.5,D,1963,124.0,116.0,8.0,N,C1,0.0439706,-0.115748,278.664,0.159719,48869,59
66720,R,12.0,13.0,39.0,C,1963,110.0,100.0,10.0,N,A2,-0.0110575,-0.0356296,242.909,0.0245721,66720,59
19272,C,7.0,3.5,46.5,A,2008,510.0,444.0,66.0,N,-,0.274534,-0.216908,193.782,0.491442,19272,14
77459,R,8.0,10.0,29.5,C,1963,81.0,76.0,5.0,N,C1,-0.0614303,-0.0122861,90.2229,-0.0491442,77459,59
98171,O,2.0,2.0,28.0,A,2018,146.0,144.0,2.0,N,-,0.482719,0.126423,229.996,0.356296,98171,4
15963,R,17.0,5.5,37.5,C,1963,58.0,53.0,5.0,N,C2,-0.169049,0.224105,179.756,-0.393154,15963,59
68908,R,14.0,13.5,39.5,C,1963,24.0,16.0,8.0,N,C1,0.0158284,0.138689,193.292,-0.122861,68908,59
33754,C,8.5,8.0,36.5,A,1945,253.0,230.0,23.0,N,-,-0.0105849,-0.330022,281.192,0.319438,33754,77
4667,R,5.0,3.0,31.0,C,1963,445.0,443.0,2.0,N,A2,0.00479456,0.103083,271.586,-0.0982885,4667,59
60882,O,20.0,10.0,36.0,A,1945,100.0,77.0,23.0,N,-,0.237584,0.0778652,284.931,0.159719,60882,77
6584,R,11.0,8.5,36.0,C,1963,341.0,333.0,8.0,N,A2,-0.421128,0.131744,4.8852,-0.552873,6584,59
97097,R,14.0,11.0,36.5,D,1963,111.0,100.0,11.0,N,B1,0.107742,-0.0274048,117.897,0.135147,97097,59
96534,R,16.0,15.0,24.5,D,1963,127.0,116.0,11.0,N,B1,-0.125419,0.181733,137.978,-0.307151,96534,59
107212,R,16.0,24.5,46.5,C,1963,258.0,243.0,15.0,N,A2,0.241342,-0.0780955,134.582,0.319438,107212,59
15620,R,12.0,5.0,29.0,C,1963,670.0,667.0,3.0,N,B1,0.0340715,-0.076503,92.1211,0.110575,15620,59
20440,R,22.0,10.5,54.5,C,1963,83.0,70.0,13.0,N,A2,0.20021,0.310785,251.565,-0.110575,20440,59
62064,R,5.5,8.0,27.0,C,1963,445.0,439.0,6.0,N,B1,0.112241,-0.0966216,217.488,0.208863,62064,59
10170,R,12.0,7.0,40.5,C,1963,152.0,147.0,5.0,N,A2,0.0537684,0.0906265,315.37,-0.0368582,10170,59
58744,R,10.0,7.0,46.5,C,1963,288.0,283.0,5.0,N,C1,0.0296452,-0.0809293,359.68,0.110575,58744,59
45391,R,15.0,8.5,45.5,C,1963,16.0,11.0,5.0,N,A2,0.0982885,0.0122861,352.875,0.0860024,45391,59
67590,R,8.0,9.5,36.0,C,1963,285.0,279.0,6.0,N,A2,-0.223187,0.0102484,-9999.0,-0.233435,67590,59
57780,R,12.5,15.0,29.0,C,1963,190.0,180.0,10.0,Y,B1,-0.0308975,-0.0554697,183.612,0.0245721,57780,59
353,R,9.0,8.0,42.0,C,1963,214.0,205.0,9.0,N,A2,0.108768,-0.112381,335.69,0.221149,353,59
1458,R,23.0,12.5,9999.0,C,1963,9999.0,9999.0,9999.0,N,S,-0.0221149,0.0147433,218.558,-0.0368582,1458,59
106230,R,11.0,18.0,36.0,C,1945,142.0,131.0,11.0,N,C1,0.306544,-0.0743234,273.892,0.380868,106230,77
69639,R,13.0,8.0,19.5,C,1963,64.0,60.0,4.0,N,C1,0.0688483,-0.287447,159.937,0.356296,69639,59
1776,R,14.0,9.0,48.0,C,1963,362.0,353.0,9.0,N,C2,0.177968,-0.104612,9.39348,0.282579,1776,59
41070,R,14.0,11.0,38.0,C,1963,68.0,61.0,7.0,N,B2,0.175603,0.02817,88.9191,0.147433,41070,59
54570,O,7.5,5.0,19.5,A,1982,72.0,67.0,5.0,N,-,-0.357527,-0.0872334,117.096,-0.270293,54570,40
20747,R,23.0,9.0,59.5,C,1963,164.0,145.0,19.0,N,B2,0.192797,0.0453639,50.2308,0.147433,20747,59
11913,R,13.0,12.5,54.0,C,1963,96.0,84.0,12.0,N,B1,0.00267365,0.322111,264.472,-0.319438,11913,59
70978,R,10.0,7.0,32.5,C,1963,248.0,245.0,3.0,N,B1,0.331454,-0.147703,23.8186,0.479156,70978,59
56740,R,38.0,15.0,49.5,D,1963,102.0,89.0,13.0,N,B2,-0.280216,-0.0467807,190.257,-0.233435,56740,59
5742,O,4.0,2.0,36.0,A,2008,130.0,90.0,40.0,N,-,-0.296012,0.0725695,23.3621,-0.368582,5742,14
1438,R,13.0,12.0,48.0,C,1963,162.0,155.0,7.0,N,B1,-0.0920861,0.276496,313.315,-0.368582,1438,59
88196,R,16.0,10.5,41.5,D,1963,149.0,142.0,7.0,N,C1,0.292577,0.0222839,135.474,0.270293,88196,59
31558,R,15.0,16.0,27.0,C,1963,418.0,410.0,8.0,N,C1,0.0397799,-0.0830807,59.3399,0.122861,31558,59
98376,C,7.0,7.5,34.0,A,2018,143.0,130.0,13.0,N,-,0.0285832,0.212874,324.756,-0.184291,98376,4
60159,R,7.0,11.5,33.5,C,1963,106.0,99.0,7.0,N,C1,0.0638875,-0.0221149,135.215,0.0860024,60159,59
33081,R,8.0,4.5,29.5,B,1963,42.0,38.0,4.0,N,S,-0.184854,-0.332287,356.348,0.147433,33081,59
2539,R,14.0,8.5,45.5,C,1963,218.0,211.0,7.0,N,B2,0.321602,-0.0346937,-9999.0,0.356296,2539,59
24986,R,11.0,6.5,42.0,C,1963,361.0,355.0,6.0,N,A2,0.191386,-0.336914,140.583,0.528301,24986,59
46129,R,16.0,7.5,42.0,C,1963,244.0,240.0,4.0,Y,C1,-0.0722709,-0.158273,316.909,0.0860024,46129,59
100732,R,4.0,8.0,45.0,C,1963,240.0,233.0,7.0,N,A2,0.0282056,-0.0209386,180.644,0.0491442,100732,59
29652,R,19.0,23.5,44.0,D,1963,273.0,256.0,17.0,N,C2,0.349097,-0.0317707,340.71,0.380868,29652,59
93611,O,13.0,7.0,39.5,A,1963,36.0,17.0,19.0,N,-,-0.0634444,-0.0511583,45.4584,-0.0122861,93611,59
40898,C,6.0,5.0,32.5,A,2000,164.0,131.0,33.0,N,-,0.138303,0.00315591,319.131,0.135147,40898,22
91502,R,16.0,10.0,34.0,C,1963,262.0,255.0,7.0,N,C1,0.0648873,0.0648873,-9999.0,0.0,91502,59
17889,R,15.0,7.0,31.0,C,1963,42.0,38.0,4.0,N,A2,0.127097,0.151669,203.962,-0.0245721,17889,59
104259,R,16.0,10.5,31.0,C,1963,65.0,56.0,9.0,N,B1,0.116436,0.00586124,2.61955,0.110575,104259,59
26406,R,17.0,10.0,33.0,C,1963,14.0,8.0,6.0,N,S,0.132248,0.0708174,26.5651,0.0614303,26406,59
58160,R,12.0,7.5,47.0,C,1963,312.0,306.0,6.0,N,A2,0.14931,-0.1947,148.584,0.34401,58160,59
82472,R,6.0,10.0,31.5,C,1963,348.0,340.0,8.0,N,B1,-0.0398319,0.0584565,237.619,-0.0982885,82472,59
39580,R,12.0,11.5,20.0,C,1963,160.0,150.0,10.0,N,C1,0.210009,-0.0725701,321.34,0.282579,39580,59
21010,R,10.0,4.5,40.5,C,1963,130.0,126.0,4.0,N,B1,-0.0445477,0.21346,226.459,-0.258007,21010,59
92678,R,8.5,10.5,35.0,C,1963,54.0,46.0,8.0,N,A2,0.133784,-0.0873653,353.991,0.221149,92678,59
5803,O,5.5,6.0,38.5,A,2008,446.0,438.0,8.0,N,-,0.0186855,0.0801158,287.684,-0.0614303,5803,14
18905,O,9.5,8.0,60.0,A,1983,580.0,544.0,36.0,N,-,0.0143248,-0.15768,278.189,0.172005,18905,39
78092,C,8.5,12.0,22.0,A,1989,208.0,135.0,73.0,N,-,-0.431349,0.146096,208.849,-0.577445,78092,33
44172,R,12.0,7.0,54.5,D,1963,229.0,222.0,7.0,N,B1,0.165164,0.0300169,5.00392,0.135147,44172,59
61937,R,6.5,9.0,38.5,C,1963,224.0,217.0,7.0,N,B1,0.0407987,0.0653708,97.6507,-0.0245721,61937,59
35296,R,7.0,32.0,34.0,D,1963,77.0,47.0,30.0,N,B2,0.574335,-0.506838,44.0569,1.08117,35296,59
7896,O,12.5,11.0,29.5,A,2008,515.0,489.0,26.0,N,-,-0.722016,0.592592,12.7328,-1.31461,7896,14
9598,R,12.0,8.5,31.5,C,1963,282.0,275.0,7.0,N,B1,-0.0923975,0.0918934,48.7806,-0.184291,9598,59
6473,R,13.0,7.5,48.5,D,1963,238.0,231.0,7.0,N,B1,0.00472799,0.0907304,54.2933,-0.0860024,6473,59
18751,R,10.0,5.5,41.5,C,1973,390.0,385.0,5.0,N,A2,0.0691577,0.106016,191.0,-0.0368582,18751,49
42732,O,2.5,2.0,44.0,A,2016,215.0,212.0,3.0,Y,-,0.0534805,0.0166223,263.403,0.0368582,42732,6
77662,R,7.0,7.0,27.0,D,1963,423.0,419.0,4.0,N,C1,-0.390331,0.039681,241.436,-0.430012,77662,59
7324,R,11.0,8.0,48.0,C,1963,461.0,454.0,7.0,N,B2,-0.00602282,-0.0674531,233.803,0.0614303,7324,59
25300,C,11.0,15.0,28.5,A,2008,135.0,58.0,77.0,N,-,0.64667,-0.127351,179.136,0.774022,25300,14
101195,C,6.0,7.0,45.0,A,2014,284.0,162.0,122.0,N,-,0.196955,0.0249505,297.121,0.172005,101195,8
23972,O,3.5,2.0,54.0,A,2008,280.0,272.0,8.0,N,-,-0.141184,-0.141184,-9999.0,0.0,23972,14
46440,R,24.0,12.5,31.0,C,1963,69.0,63.0,6.0,N,C2,0.111592,0.0624476,271.637,0.0491442,46440,59
7985,O,4.5,3.5,32.5,A,2008,70.0,60.0,10.0,N,-,0.00504226,0.0910447,220.115,-0.0860024,7985,14
22127,R,28.0,8.0,31.5,C,1963,238.0,232.0,6.0,N,C2,0.0760774,0.100649,333.264,-0.0245721,22127,59
12681,C,15.0,17.5,39.5,B,1999,202.0,163.0,39.0,N,-,-0.261408,0.328323,353.382,-0.589731,12681,23
11212,C,21.0,14.5,39.5,A,2008,101.0,2.0,99.0,N,-,0.134128,0.109556,262.539,0.0245721,11212,14
92029,C,6.0,5.0,35.0,A,1973,72.0,48.0,24.0,N,-,0.227053,-0.0309545,90.0,0.258007,92029,49
93329,O,7.0,5.0,30.0,A,2005,94.0,76.0,18.0,N,-,-0.0223918,0.0881828,309.719,-0.110575,93329,17
83071,R,9.0,13.5,9999.0,C,1963,9999.0,9999.0,9999.0,N,C1,0.0664253,-0.0318632,106.982,0.0982885,83071,59
55491,R,15.0,10.0,39.0,C,1963,230.0,223.0,7.0,N,B2,0.220899,0.134896,21.7624,0.0860024,55491,59
75265,R,10.5,12.0,41.0,C,1963,122.0,113.0,9.0,N,B1,0.334653,0.0520736,183.708,0.282579,75265,59
3793,R,23.0,8.5,33.0,C,1963,245.0,238.0,7.0,N,A2,-0.0765072,0.0217813,114.254,-0.0982885,3793,59
106758,R,12.0,9.0,47.0,C,1964,82.0,76.0,6.0,N,A2,-0.0488061,0.0617684,2.06551,-0.110575,106758,58
22307,R,10.0,5.0,31.0,C,1963,253.0,250.0,3.0,N,B2,0.552606,-0.221416,82.6353,0.774022,22307,59
3924,R,18.0,7.0,52.0,C,1963,335.0,328.0,7.0,N,A2,-0.189816,0.22791,277.33,-0.417726,3924,59
71218,R,10.0,8.0,44.5,C,1963,237.0,231.0,6.0,N,B1,-0.0100567,0.198806,144.216,-0.208863,71218,59
107663,R,7.5,10.5,28.5,C,1963,110.0,103.0,7.0,N,C1,0.124751,-0.133256,-9999.0,0.258007,107663,59
71002,R,13.0,10.0,44.5,C,1963,279.0,271.0,8.0,N,C2,0.0455813,0.0701534,138.646,-0.0245721,71002,59
50380,R,15.0,8.0,42.5,C,1963,296.0,290.0,6.0,N,A2,-0.110839,-0.0125507,321.387,-0.0982885,50380,59
50387,R,10.0,6.5,39.0,B,1963,266.0,260.0,6.0,N,B2,0.0729405,-0.0622062,48.3019,0.135147,50387,59
591,R,23.0,11.0,29.5,C,1963,138.0,132.0,6.0,N,C2,-0.245721,0.0982885,340.769,-0.34401,591,59
106597,O,13.0,8.0,43.0,A,1993,92.0,61.0,31.0,N,-,0.0982885,-0.110575,228.9,0.208863,106597,29
548,R,10.0,7.5,43.5,C,1963,176.0,172.0,4.0,N,A2,0.120837,0.3297,22.1663,-0.208863,548,59
109127,R,7.0,14.0,40.5,C,1963,88.0,79.0,9.0,N,C1,-0.125723,0.0217099,16.2234,-0.147433,109127,59
97977,O,10.0,6.5,39.5,A,1963,119.0,104.0,15.0,N,-,-0.302088,0.054208,335.177,-0.356296,97977,59
50664,R,13.0,8.0,29.5,C,1963,185.0,178.0,7.0,N,B1,0.613523,0.0729362,56.9293,0.540587,50664,59
99693,R,8.0,10.0,23.5,C,1963,96.0,89.0,7.0,N,B1,0.00500925,0.164728,141.671,-0.159719,99693,59
63797,R,11.0,12.0,44.0,C,1963,94.0,85.0,9.0,N,B2,0.171502,-0.000502699,175.416,0.172005,63797,59
23343,R,11.0,6.0,24.0,C,1963,205.0,200.0,5.0,N,A2,0.0190455,0.0681898,131.987,-0.0491442,23343,59
38511,R,9.5,9.0,37.0,C,1963,96.0,91.0,5.0,N,C1,0.55722,-0.536239,199.916,1.09346,38511,59
32636,R,11.0,8.5,39.5,C,1963,76.0,70.0,6.0,N,B1,0.00796723,0.401121,332.605,-0.393154,32636,59
3886,R,20.0,7.5,54.5,C,1963,427.0,414.0,13.0,N,A2,-0.153647,0.10436,230.44,-0.258007,3886,59
99537,R,11.5,12.0,22.0,C,1963,156.0,150.0,6.0,N,C1,0.0124311,-0.159574,321.47,0.172005,99537,59
74014,R,14.0,11.0,47.0,C,1963,603.0,596.0,7.0,N,C1,0.0368582,0.208863,186.789,-0.172005,74014,59
16249,O,4.0,18.0,36.0,A,1993,201.0,170.0,31.0,N,-,0.289852,-0.0664432,306.469,0.356296,16249,29
5532,C,9.5,13.0,42.5,A,1993,341.0,170.0,171.0,N,-,-0.428558,0.259462,189.127,-0.688019,5532,29
25728,R,17.0,8.5,19.5,C,1963,90.0,85.0,5.0,N,C2,0.219733,-0.0874184,-9999.0,0.307151,25728,59
54173,R,13.0,8.5,33.0,C,1963,126.0,121.0,5.0,N,C1,-0.112208,0.0229382,276.127,-0.135147,54173,59
104992,R,5.5,9.0,38.5,D,1963,77.0,69.0,8.0,N,C1,-0.200772,0.204668,238.271,-0.40544,104992,59
23983,C,11.5,6.5,24.0,A,2008,351.0,307.0,44.0,N,-,-0.390799,0.0760713,252.282,-0.46687,23983,14
54910,C,7.0,6.0,21.0,A,2003,161.0,146.0,15.0,Y,-,-0.165985,-0.104555,187.261,-0.0614303,54910,19
39120,O,5.0,6.0,28.5,A,1989,22.0,15.0,7.0,N,-,-0.0671008,-0.0302426,112.834,-0.0368582,39120,33
39251,C,5.0,8.0,39.0,A,2000,109.0,93.0,16.0,N,-,-0.0714953,0.0882234,142.033,-0.159719,39251,22
